"question","EW1","EW2","NS1","NS2","orientation1","orientation2","area1","area2","presentationposition1","presentationposition2","templatetype1","templatetype2","responsekey","drawtime","responsetime","inspectiontime","ppntid","stimid","areachosen","arearejected","templatechosen","templaterejected","NSchosen","EWchosen","NSrejected","EWrejected"
"Which triangle has the largest area?",99.23704337552037,94.78868123643383,99.53136981304118,84.66072489762139,2,3,4938.599431680864,4012.439232783027,1,0,"skew","skew","l",1538068992906,1538068993476,570,"5489673","pairskewvsskew_17",4938.599431680864,4012.439232783027,"skew","skew",99.53136981304118,99.23704337552037,84.66072489762139,94.78868123643383
"Which triangle has the largest area?",108.29105832299868,102.82447110099685,89.97852324805552,92.22024326732814,0,1,4871.934754436236,4741.24886938414,1,0,"rightangle","rightangle"," ",1538068994477,1538068995409,932,"5489673","pairrightanglevsrightangle_19","equal","equal","equal","equal","equal","equal","equal","equal"
"Which triangle has the largest area?",116.38506152064853,115.8042954464767,103.16291517644291,111.65661556932322,3,3,6003.311114729881,6465.157848971786,0,1,"rightangle","rightangle","l",1538068996410,1538068997101,691,"5489673","pairrightanglevsrightangle_16",6465.157848971786,6003.311114729881,"rightangle","rightangle",111.65661556932322,115.8042954464767,103.16291517644291,116.38506152064853
"Which triangle has the largest area?",100.15956544276521,98.64752887127335,109.13253588853955,114.35268334041517,2,0,5465.333685131552,5640.304815665593,1,0,"equilateral","rightangle"," ",1538068998102,1538069002161,4059,"5489673","pairequilateralvsrightangle_7","equal","equal","equal","equal","equal","equal","equal","equal"
"Which triangle has the largest area?",119.04900444795614,108.98039242154971,81.74436953040941,82.1187639884553,0,3,4865.79290591054,4474.667562317245,1,0,"skew","skew","l",1538069003162,1538069005118,1956,"5489673","pairskewvsskew_4",4865.79290591054,4474.667562317245,"skew","skew",81.74436953040941,119.04900444795614,82.1187639884553,108.98039242154971
"Which triangle has the largest area?",118.70530088108029,109.16077637815422,85.14851117227585,106.1254081858714,3,1,5053.789819140517,5792.365975509123,0,1,"skew","equilateral","l",1538069006119,1538069007150,1031,"5489673","pairskewvsequilateral_5",5792.365975509123,5053.789819140517,"equilateral","skew",106.1254081858714,109.16077637815422,85.14851117227585,118.70530088108029
"Which triangle has the largest area?",117.24798192343786,106.32356277707235,82.62728270054683,114.68203849791882,3,2,4843.941074228253,6096.701459818052,0,1,"equilateral","rightangle","l",1538069008151,1538069008874,723,"5489673","pairequilateralvsrightangle_4",6096.701459818052,4843.941074228253,"rightangle","equilateral",114.68203849791882,106.32356277707235,82.62728270054683,117.24798192343786
"Which triangle has the largest area?",99.52726282735043,111.21849983993222,100.91830248120728,89.66394287731471,2,1,5022.061207568583,4986.14460827416,0,1,"equilateral","equilateral"," ",1538069009875,1538069011686,1811,"5489673","pairequilateralvsequilateral_15","equal","equal","equal","equal","equal","equal","equal","equal"
"Which triangle has the largest area?",80.2040118741944,104.03270425392338,119.47751617580921,114.08347954390582,2,0,4791.288063031928,5934.206443824839,1,0,"equilateral","equilateral","a",1538069012687,1538069013837,1150,"5489673","pairequilateralvsequilateral_13",5934.206443824839,4791.288063031928,"equilateral","equilateral",114.08347954390582,104.03270425392338,119.47751617580921,80.2040118741944
"Which triangle has the largest area?",86.86558139815207,99.56659378150104,87.15364369385962,102.55091576485728,2,1,3785.325965217251,5105.322685940235,1,0,"equilateral","rightangle","a",1538069014838,1538069016086,1248,"5489673","pairequilateralvsrightangle_8",5105.322685940235,3785.325965217251,"rightangle","equilateral",102.55091576485728,99.56659378150104,87.15364369385962,86.86558139815207
"Which triangle has the largest area?",110.04092154324778,97.17616940774107,80.30132728757845,115.58633099882837,0,0,4418.216027935541,5616.118441180695,0,1,"skew","rightangle","l",1538069017087,1538069017652,565,"5489673","pairskewvsrightangle_16",5616.118441180695,4418.216027935541,"rightangle","skew",115.58633099882837,97.17616940774107,80.30132728757845,110.04092154324778
"Which triangle has the largest area?",107.06580467959448,95.75678541450631,97.61434147542707,106.6711141433884,3,0,5225.579009167658,5107.241493477372,1,0,"skew","skew"," ",1538069018653,1538069020324,1671,"5489673","pairskewvsskew_10","equal","equal","equal","equal","equal","equal","equal","equal"
"Which triangle has the largest area?",118.52957020517051,93.61267077430054,103.71306638631405,119.16810680080081,2,3,6146.532591715059,5577.822374370026,1,0,"skew","equilateral","l",1538069021325,1538069022317,992,"5489673","pairskewvsequilateral_15",6146.532591715059,5577.822374370026,"skew","equilateral",103.71306638631405,118.52957020517051,119.16810680080081,93.61267077430054
"Which triangle has the largest area?",108.46020779664565,106.17856831076433,112.68643214995322,117.25478559669766,2,1,6110.996923423265,6224.972631121495,1,0,"equilateral","equilateral"," ",1538069023318,1538069024806,1488,"5489673","pairequilateralvsequilateral_14","equal","equal","equal","equal","equal","equal","equal","equal"
"Which triangle has the largest area?",101.65470762782101,97.88709120092989,93.52415066730171,91.31374934495788,2,0,4753.585096112418,4469.218655014371,0,1,"equilateral","rightangle","a",1538069025808,1538069027040,1232,"5489673","pairequilateralvsrightangle_14",4753.585096112418,4469.218655014371,"equilateral","rightangle",93.52415066730171,101.65470762782101,91.31374934495788,97.88709120092989
"Which triangle has the largest area?",90.1273040214661,100.78939500222282,90.27617598788781,106.05886419547275,1,3,4068.1741795778707,5344.804378442305,1,0,"equilateral","equilateral","a",1538069028041,1538069028661,620,"5489673","pairequilateralvsequilateral_0",5344.804378442305,4068.1741795778707,"equilateral","equilateral",106.05886419547275,100.78939500222282,90.27617598788781,90.1273040214661
